postal_code,fire_year,fire_name,fire_start_date,fire_contained_date,fire_area_acres,
93960,1931,,8/24/31,8/24/31,12927.5703125,
93960,1931,,10/29/31,10/29/31,66.8540954589843,
93960,1944,GLORIA VALLEY,7/1/44,7/1/44,1538.89379882812,
93960,1946,,11/6/46,11/6/46,179.974304199218,
93960,1947,,4/15/47,4/15/47,192.372604370117,
93960,1951,LA GLORIA,9/15/51,,4228.65625,
93960,1952,SHIRTTAIL CANYON,8/24/52,,658.372375488281,
93960,1955,PALOMA MT.,8/14/55,,366.409484863281,
93960,1957,,6/28/57,6/28/57,35.8890800476074,
93960,1961,,5/10/61,5/10/61,53.2208747863769,
93960,1966,BIANCHI,6/13/66,,281.71939086914,
93960,1969,FABREY,6/15/69,,184.145233154296,
93960,1969,,6/15/69,6/15/69,200.054290771484,
93960,1971,,8/7/71,8/7/71,163.747772216796,
93960,1974,GLORIA,9/29/74,,985.476684570312,
93960,1974,GLORIA,9/29/74,9/29/74,1386.384765625,
93960,1979,KAUPP,5/18/79,,1608.76171875,
93960,1979,OIL WELL CANYON,10/29/79,,530.500793457031,
93960,1980,SHIRTTAIL,9/23/80,,2045.35827636718,
93960,1985,GARLINGER,6/6/85,,1078.02099609375,
93960,1985,PINEY CREEK,6/10/85,,1562.79113769531,
93960,1986,BRYANT CANYON,5/24/86,,2428.28588867187,
93960,1986,RIVER,11/6/86,,5468.66796875,
93960,1986,GUIDOTTI,12/30/86,,162.759674072265,
93960,1993,METZ,6/11/93,,1358.63391113281,
93960,1993,RANCHO,8/1/93,,5415.47021484375,
93960,1994,PINNACLES,8/5/94,,938.535095214843,
93960,2006,METZ,7/15/06,7/15/06,249.07225036621,
93960,2007,SOLEDAD,3/29/07,3/29/07,37.5380477905273,
93960,2009,CHALONE,6/9/09,6/11/09,65.1396560668945,
93960,2009,GLORIA,8/28/09,9/8/09,6435.95166015625,
93960,2011,METZ,5/14/11,5/14/11,832.12109375,
93960,2016,METZ,5/22/16,5/25/16,3856.60180664062,
93960,2016,ARROYO,6/18/16,6/20/16,67.7327041625976,
94005,1962,CROCKER #6,6/22/62,,370.1533203125,
94005,1964,CROCKER ESTATE #16,9/21/64,,1544.09167480468,
94005,2008,QUARRY,6/22/08,6/22/08,210.606735229492,
94014,1964,CROCKER ESTATE #16,9/21/64,,1544.09167480468,
94014,1985,SAN BRUNO MT. #12,8/26/85,,128.65298461914,
94028,1962,LEIB,1/7/62,,1328.12573242187,
94060,1962,LINCOLN HILL,1/8/62,,3235.66015625,
94060,1962,HANNA PROP. (BUTANO),1/9/62,,242.413772583007,
94062,1962,LEIB,1/7/62,,1328.12573242187,
94062,2017,SKEGGS,9/11/17,9/13/17,36.3377456665039,
94080,1964,CROCKER ESTATE #16,9/21/64,,1544.09167480468,
94080,1969,CROCKER #60,8/19/69,,186.069854736328,
94080,1984,SAN BRUNO #9,7/7/84,,137.399841308593,
94080,1985,SAN BRUNO MT. #12,8/26/85,,128.65298461914,
94080,2008,QUARRY,6/22/08,6/22/08,210.606735229492,
94503,1961,M. WATSON,9/2/61,,1831.84130859375,
94503,1973,AZEVEDO #2,9/8/73,,615.700256347656,
94506,1970,TASSAJARA,7/2/70,,448.502624511718,
94506,1981,BLACKHAWK,7/14/81,,2361.28857421875,
94507,1961,PARKER,7/18/61,,224.43650817871,
94508,1964,ROADSIDE #14,6/25/64,,230.771942138671,
94508,1964,C. HANLY,9/19/64,,55960.703125,
94508,2008,DEER,10/10/08,10/12/08,233.102081298828,
94508,2016,HILLCREST,6/17/16,6/17/16,17.3452816009521,
94509,1967,THOMAS,7/8/67,,230.771987915039,
94509,1979,BLACK DIAMOND PEAK,8/27/79,,681.224914550781,
94509,2005,CON ASSIST 11_DOLAN,7/5/05,7/5/05,77.5813293457031,
94510,2006,SKY VALLEY,6/30/06,7/1/06,226.229827880859,
94513,1967,VASCO,7/22/67,,1399.32983398437,
94513,1970,VAQUERO,6/26/70,,550.914245605468,
94513,1974,BRENTWOOD,6/20/74,,375.028381347656,
94513,1986,CAMINO DIABLO,7/2/86,,322.380676269531,
94513,1995,COSTA #2,7/16/95,,532.363403320312,
94513,1995,KENETECH #7,8/28/95,,436.208374023437,
94514,1970,VAQUERO,6/26/70,,550.914245605468,
94514,1986,CAMINO DIABLO,7/2/86,,322.380676269531,
94514,1992,FLOWIND,6/25/92,,811.968383789062,
94514,1995,KENETECH #7,8/28/95,,436.208374023437,
94514,1998,BRUNS,8/20/98,,100.056884765625,
94514,2005,AIRPORT_VASCO,6/4/05,6/5/05,347.855407714843,
94514,2005,BYRON,6/29/05,6/29/05,202.828720092773,
94514,2005,BRUNS,7/19/05,7/19/05,445.196044921875,
94514,2010,DIABLO,6/18/10,7/15/10,458.775115966796,
94515,1952,OAT HILL MINE,10/3/52,,2666.57739257812,
94515,1959,C. SAVIEZ,6/27/59,,205.399520874023,
94515,1960,MORRISON,10/15/60,,537.757995605468,
94515,1964,C. HANLY,9/19/64,,55960.703125,
94515,1965,P.G.& E.#10,9/16/65,,13171.7470703125,
94515,1976,IDA CLAYTON,11/26/76,,502.23989868164,
94515,1982,SILVERADO,9/11/82,,6218.79443359375,
94515,2001,CLAYTON,5/30/01,,198.465057373046,
94515,2004,GEYSERS,9/3/04,9/15/04,12244.3994140625,
94515,2007,MOUNTAIN,6/24/07,6/27/07,49.2782363891601,
94515,2008,AETNA,8/14/08,8/14/08,76.7002639770507,
94515,2013,SUMMIT,4/24/13,4/24/13,2.20039916038513,
94515,2013,BENNETT,5/1/13,5/1/13,0.131173700094223,
94515,2013,YELLOW,5/1/13,5/2/13,83.7604751586914,
94515,2017,CLOVER,9/23/17,9/24/17,13.8988647460937,
94515,2017,TUBBS,10/8/17,11/1/17,36701.984375,
94517,1958,MARSH CREEK,7/28/58,,976.047180175781,
94517,1961,STATE PARK #2,7/13/61,,1241.37487792968,
94517,1965,WINDY POINT,9/16/65,,520.996948242187,
94517,1979,P.G.&E. MARSH CREEK,6/7/79,,321.924438476562,
94517,1981,BLACKHAWK,7/14/81,,2361.28857421875,
94517,2005,BRAGDON,7/1/05,7/3/05,311.362518310546,
94517,2010,CURRY,8/24/10,8/28/10,184.034530639648,
94517,2013,MORGAN,9/8/13,9/16/13,3107.7265625,
94521,1966,ELWORTHY,6/28/66,,261.771789550781,
94521,2013,KIRKER,7/1/13,7/3/13,478.043823242187,
94525,1983,PORT COSTA,8/7/83,,319.363616943359,
94531,2005,CON ASST 13_DIAMOND,7/6/05,7/6/05,162.666320800781,
94533,1972,CEMENT HILL,7/14/72,,1724.02172851562,
94533,2004,CEMENT,9/4/04,9/4/04,1006.85150146484,
94533,2011,BEACON,8/27/11,8/30/11,702.764953613281,
94534,1952,LAKE MARIE,9/6/52,,297.568481445312,
94534,1953,L. ANDERSON,7/10/53,,418.761444091796,
94534,1959,M. LYNCH,6/6/59,,364.182708740234,
94534,1963,ROADSIDE #45,7/27/63,,1895.00158691406,
94534,1964,ROADSIDE #22,7/11/64,,538.866943359375,
94534,1964,ROADSIDE #42,9/21/64,,8956.765625,
94534,1973,AZEVEDO #2,9/8/73,,615.700256347656,
94534,1983,CLEEK,8/7/83,,219.61831665039,
94534,1985,JAMESON,7/25/85,,873.405517578125,
94534,2005,GORDON,10/2/05,10/2/05,193.768005371093,
94534,2006,FAIRFIELD,7/4/06,7/4/06,55.48042678833,
94534,2008,WILD,6/21/08,6/27/08,4101.9765625,
94534,2017,ROCKVILLE,8/23/17,8/23/17,23.239891052246,
94534,2017,ATLAS,10/8/17,11/1/17,51624.65625,
94539,1958,OVERACKER,7/6/58,,288.859741210937,
94539,2002,PG&E,6/8/02,6/8/02,140.606964111328,
94550,1950,TROUT CREEK,8/30/50,,321.732208251953,
94550,1950,MT. STAKES,9/1/50,,1488.36657714843,
94550,1951,DRY CREEK FIRE,6/1/51,,1078.15832519531,
94550,1951,MENZEL,8/13/51,,659.422424316406,
94550,1952,SHANTI ASHRAMA,8/17/52,,5458.453125,
94550,1952,SAUNDERS,10/1/52,,7219.2197265625,
94550,1953,BEAUREGARD,10/6/53,,1548.32922363281,
94550,1954,ISABEL BURN ESCAPE,7/11/54,,639.025451660156,
94550,1955,VENABLE,9/3/55,,336.205963134765,
94550,1955,FLETCHER,9/4/55,,6516.86572265625,
94550,1958,CORALL HOLLOW #5,9/11/58,,679.791381835937,
94550,1961,S.P.R.R. #3,8/12/61,,346.514190673828,
94550,1962,W.P.R.R. CO. #1,5/25/62,,165.255661010742,
94550,1964,S.P.R.R. #2,7/11/64,,358.109924316406,
94550,1968,MULQUEENEY,6/16/68,,774.770874023437,
94550,1968,LA COSTA,6/29/68,,571.266723632812,
94550,1970,CARNEGIE #3,7/5/70,,4389.78125,
94550,1971,N3 CATTLE CO. #2,8/15/71,,800.217651367187,
94550,1971,N3 CATTLE CO. #3,8/17/71,,110.056785583496,
94550,1974,MAXON,7/27/74,,313.206970214843,
94550,1974,SITE 300 #2,8/9/74,,515.837707519531,
94550,1979,DRY CREEK,6/15/79,,675.763549804687,
94550,1980,RUSH,7/28/80,,520.857971191406,
94550,1982,ALTAMONT,8/25/82,,103.355987548828,
94550,1982,SWEENY,9/6/82,,1712.29577636718,
94550,1983,DEL VALLE P.G.&E.,7/12/83,,4713.369140625,
94550,1984,NUNES,6/1/84,,221.815689086914,
94550,1990,LONG GULCH,7/17/90,,1768.38854980468,
94550,1996,DEL VALLE,6/8/96,,1088.0322265625,
94550,1996,MINES ROAD,7/20/96,,174.05126953125,
94550,2001,DEL VALLE,8/8/01,,117.644706726074,
94550,2003,BUCKEYE,7/30/03,7/30/03,4.56472015380859,
94550,2003,KINKAID,8/26/03,9/18/03,917.430786132812,
94550,2003,PINES,8/27/03,9/18/03,175.889770507812,
94550,2003,JUMP,8/27/03,9/18/03,4893.52685546875,
94550,2003,DEVIL,8/27/03,9/18/03,5444.2724609375,
94550,2005,TESLA,7/19/05,7/20/05,6440.35595703125,
94550,2006,CANYON,7/9/06,8/1/06,34217.515625,
94550,2007,LICK,9/3/07,9/15/07,47748.2734375,
94550,2011,BIRD,6/27/11,6/27/11,144.967147827148,
94550,2011,FLYNN,7/14/11,7/14/11,517.374694824218,
94550,2011,TOP,7/21/11,7/22/11,516.964782714843,
94550,2015,TESLA,8/19/15,9/1/15,2989.92529296875,
94551,1951,DRY CREEK FIRE,6/1/51,,1078.15832519531,
94551,1958,MARSH CREEK,7/28/58,,976.047180175781,
94551,1961,BAILEY,6/29/61,,244.211318969726,
94551,1961,S.P.R.R. #3,8/12/61,,346.514190673828,
94551,1962,W.P.R.R. CO. #1,5/25/62,,165.255661010742,
94551,1966,FUSEE,6/15/66,,590.720092773437,
94551,1967,VASCO,7/22/67,,1399.32983398437,
94551,1970,JACKSON,8/13/70,,282.575500488281,
94551,1973,MOLLER,9/26/73,,93.6527786254882,
94551,2005,BYRON,6/29/05,6/29/05,202.828720092773,
94552,1954,CULL CANYON,7/22/54,,312.406555175781,
94553,1961,ROADSIDE #1,7/11/61,,856.987976074218,
94553,1980,ALHAMBRA SERIES #6,8/8/80,,656.360778808593,
94553,1980,ALHAMBRA SERIES #7,8/8/80,,145.367218017578,
94553,1983,PORT COSTA,8/7/83,,319.363616943359,
94553,1985,FRANKLIN SERIES,7/4/85,,538.805908203125,
94553,2002,PG&E#4,8/25/02,8/25/02,200.15444946289,
94553,2003,MCEWEN,8/12/03,8/13/03,100.389297485351,
94553,2004,HIGHWAY,6/25/04,6/28/04,624.935729980468,
94558,1951,WRAGG CANYON,9/11/51,,1178.35375976562,
94558,1952,PUBLIC DOMAIN #3,9/1/52,,436.618560791015,
94558,1952,L. GAMBLE,9/1/52,,376.214660644531,
94558,1952,CLIFF MEAGHER,9/28/52,,509.6318359375,
94558,1953,B. HICKEY,8/25/53,,671.408081054687,
94558,1953,T. VIEU,9/10/53,,331.563873291015,
94558,1953,S. SAMUELS,9/13/53,,501.486846923828,
94558,1953,R. BUCKELY,10/4/53,,1258.36779785156,
94558,1953,STATE HIGHWAY 37 #3,10/5/53,,605.204833984375,
94558,1954,CORMAN ESTATE,6/20/54,,930.568603515625,
94558,1954,S. O'KELL,6/20/54,,419.979187011718,
94558,1954,W. GROTHE,7/7/54,,343.966613769531,
94558,1954,MIX CANYON,10/26/54,,1032.00659179687,
94558,1955,COUNTRY ROADSIDE #14,8/2/55,,853.076049804687,
94558,1955,SAMUEL SPRINGS,8/7/55,,696.442016601562,
94558,1955,P. LOPEZ,8/21/55,,274.209777832031,
94558,1955,GATES CANYON,9/2/55,,5551.7958984375,
94558,1955,STATE HWY 128 #2,9/3/55,,3155.61206054687,
94558,1955,ROCKY RIDGE,9/12/55,,1479.427734375,
94558,1956,L.J. GAMBLE,9/15/56,,1170.37634277343,
94558,1957,STATE HWY 128 #1,7/8/57,,278.284484863281,
94558,1957,STATE HWY 37 #1,8/2/57,,248.937896728515,
94558,1957,PETERSON ESTATES #2,9/2/57,,6258.81640625,
94558,1958,GEORGE MOSKOWITE,7/3/58,,502.928405761718,
94558,1958,B. BISHOP 950 ESCAPE,9/5/58,,300.510803222656,
94558,1958,ROADSIDE #34,9/26/58,,192.862991333007,
94558,1959,RECREATION BEACH,6/18/59,,1494.53686523437,
94558,1959,ROADSIDE #41,8/10/59,,1135.26013183593,
94558,1959,C. KUHN,10/30/59,,1815.72045898437,
94558,1959,R. WILSON,12/3/59,,3504.40747070312,
94558,1960,NAPA SODA SPRINGS,6/20/60,,2244.82373046875,
94558,1960,C. FOSBERG #2,10/15/60,,3796.96826171875,
94558,1961,E. PROCTOR,7/8/61,,876.746887207031,
94558,1961,LEOMA LAKES,9/3/61,,245.91860961914,
94558,1961,R. COOMBA,9/3/61,,194.074310302734,
94558,1961,ROADSIDE #32,9/4/61,,568.923095703125,
94558,1962,ROADSIDE #19,8/14/62,,490.5234375,
94558,1964,ROADSIDE #22,7/11/64,,538.866943359375,
94558,1964,NUNS CANYON,9/19/64,,9807.69140625,
94558,1964,ROADSIDE #42,9/21/64,,8956.765625,
94558,1968,STAGS LAKE,6/27/68,,562.243225097656,
94558,1968,PORTUGUESE CANYON,8/29/68,,1321.52026367187,
94558,1969,CEDAR RIDGE,8/9/69,,255.626098632812,
94558,1972,POCKET GULCH,7/14/72,,10431.376953125,
94558,1972,ARROWHEAD,7/14/72,,484.584777832031,
94558,1973,AZEVEDO #2,9/8/73,,615.700256347656,
94558,1973,SIGNAL HILL,9/8/73,,4393.3857421875,
94558,1978,HARRINGTON,7/9/78,,81.2747039794921,
94558,1979,PLUNKETT,7/16/79,,391.654022216796,
94558,1979,ROCKWELL GAP,9/11/79,,2012.18884277343,
94558,1981,ATLAS PEAK,6/22/81,,33606.375,
94558,1982,STEELE CANYON,9/11/82,,523.275695800781,
94558,1985,MILLER,8/31/85,,3622.11987304687,
94558,1988,MILLER,9/17/88,,34564.52734375,
94558,1988,RESORT,9/18/88,,483.340698242187,
94558,1988,BLUE FIRE,9/21/88,,5964.42578125,
94558,1996,PG&E #8,8/2/96,,2106.75390625,
94558,1997,MARKLEY,8/3/97,,333.600555419921,
94558,1999,SIXTEEN,10/16/99,,37893.109375,
94558,2000,BERRYESSA,6/13/00,,4859.85791015625,
94558,2004,RUMSEY,10/10/04,10/17/04,38763.015625,
94558,2005,PLEASURE,9/16/05,9/17/05,261.477874755859,
94558,2005,GORDON,10/2/05,10/2/05,193.768005371093,
94558,2006,WAKEFIELD,6/28/06,6/28/06,66.281753540039,
94558,2006,128,7/7/06,7/7/06,57.1983337402343,
94558,2006,NAPA,9/22/06,9/24/06,377.331115722656,
94558,2006,ATLAS,10/25/06,10/26/06,71.2291641235351,
94558,2007,PEAK,7/11/07,7/11/07,46.3219909667968,
94558,2008,KELLY,6/19/08,6/19/08,32.6157455444335,
94558,2008,WILD,6/21/08,6/27/08,4101.9765625,
94558,2008,CAPELL,8/15/08,8/15/08,110.402267456054,
94558,2011,KNOXVILLE,8/13/11,8/16/11,507.806884765625,
94558,2012,SODA,2/23/12,2/26/12,196.721786499023,
94558,2013,SILVERADO,4/30/13,5/1/13,60.2122840881347,
94558,2013,SODA,5/1/13,5/2/13,14.1571540832519,
94558,2013,PUTAH,10/3/13,10/4/13,303.926788330078,
94558,2013,SILVERADO_2,11/21/13,11/23/13,187.255325317382,
94558,2015,WRAGG,7/22/15,8/5/15,8049.33447265625,
94558,2016,COLD,8/2/16,8/9/16,5730.07470703125,
94558,2016,KNOXVILLE,8/9/16,8/10/16,40.8044776916503,
94558,2017,KNOXVILLE,7/1/17,7/1/17,30.0004177093505,
94558,2017,CANYON,8/11/17,10/12/17,114.116813659667,
94558,2017,NUNS,10/8/17,10/31/17,55798.19140625,
94558,2017,ATLAS,10/8/17,11/1/17,51624.65625,
94559,1952,LAKE MARIE,9/6/52,,297.568481445312,
94559,1953,J. TUTEUR,10/8/53,,186.847045898437,
94559,1954,W. GROTHE,7/7/54,,343.966613769531,
94559,2013,AMIGAS,7/4/13,7/4/13,10.2901763916015,
94559,2017,ROCKVILLE,8/23/17,8/23/17,23.239891052246,
94559,2017,NUNS,10/8/17,10/31/17,55798.19140625,
94559,2017,ATLAS,10/8/17,11/1/17,51624.65625,
94563,1991,TUNNEL,10/22/91,,1622.75537109375,
94565,1958,ALVES,8/14/58,,291.864807128906,
94565,1960,WAND,7/3/60,,384.558990478515,
94565,1966,ELWORTHY,6/28/66,,261.771789550781,
94565,1966,BLACK DIAMOND #2,8/29/66,,488.442687988281,
94565,1967,THOMAS,7/8/67,,230.771987915039,
94565,1970,BANNISTER,7/4/70,,454.355895996093,
94565,1979,BLACK DIAMOND PEAK,8/27/79,,681.224914550781,
94565,2003,PITTSBURG,8/26/03,8/26/03,298.226623535156,
94565,2013,KIRKER,7/1/13,7/3/13,478.043823242187,
94566,1955,LUND (ASSIST),8/4/55,,252.749435424804,
94566,1968,PLEASNTON,8/24/68,,444.972564697265,
94567,1951,ROUTAN CREEK,9/11/51,,948.944580078125,
94567,1951,GEO. SNYDER,9/12/51,,629.055114746093,
94567,1952,PUBLIC DOMAIN #3,9/1/52,,436.618560791015,
94567,1952,L. GAMBLE,9/1/52,,376.214660644531,
94567,1952,OAT HILL MINE,10/3/52,,2666.57739257812,
94567,1955,CEMENT CREEK,9/4/55,,498.071624755859,
94567,1957,C. SCOTT,9/21/57,,273.647033691406,
94567,1959,ROADSIDE #41,8/10/59,,1135.26013183593,
94567,1959,G. HEIBEL,10/29/59,,1411.60083007812,
94567,1960,ROADSIDE #20,8/21/60,,576.2734375,
94567,1961,POPE VALLEY SERIES,9/2/61,,1702.23022460937,
94567,1963,FOLEY FARM RI ESCAPE,9/27/63,,382.935638427734,
94567,1964,C. HANLY,9/19/64,,55960.703125,
94567,1966,JERICHO,8/6/66,,2677.19067382812,
94567,1980,TURKEY,9/13/80,,817.534362792968,
94567,1983,POPE CANYON,7/10/83,,1682.2001953125,
94567,1999,SIXTEEN,10/16/99,,37893.109375,
94567,2002,POPE,8/9/02,8/12/02,753.894226074218,
94567,2004,RUMSEY,10/10/04,10/17/04,38763.015625,
94567,2008,AETNA,8/14/08,8/14/08,76.7002639770507,
94567,2011,KNOXVILLE,8/13/11,8/16/11,507.806884765625,
94567,2014,BUTTS,7/1/14,7/9/14,4297.349609375,
94567,2015,GARAGE,6/9/15,6/10/15,27.7186908721923,
94567,2015,JERUSALEM,8/9/15,8/24/15,25118.376953125,
94567,2015,VALLEY,9/12/15,10/6/15,76084.8359375,
94569,1983,PORT COSTA,8/7/83,,319.363616943359,
94569,2011,BRICKYARD,9/6/11,9/6/11,17.3240661621093,
94574,1954,DE LA BRIANDIAS #2,6/20/54,,552.359802246093,
94574,1954,COUNTY ROADSIDE #19,7/27/54,,3490.359375,
94574,1955,COUNTRY ROADSIDE #14,8/2/55,,853.076049804687,
94574,1955,STATE HWY 128 #2,9/3/55,,3155.61206054687,
94574,1957,J. STEGGE,7/7/57,,251.186416625976,
94574,1959,CHILES MILL,10/30/59,,306.806335449218,
94574,1959,C. KUHN,10/30/59,,1815.72045898437,
94574,1959,R. WILSON,12/3/59,,3504.40747070312,
94574,1960,ROADSIDE #20,8/21/60,,576.2734375,
94574,1961,POPE VALLEY SERIES,9/2/61,,1702.23022460937,
94574,1961,DE LA BRIANDAIS,11/16/61,,387.468688964843,
94574,1964,ROADSIDE #14,6/25/64,,230.771942138671,
94574,1964,P.G.&E. #6,9/21/64,,452.695098876953,
94574,1980,TURKEY,9/13/80,,817.534362792968,
94574,1981,ATLAS PEAK,6/22/81,,33606.375,
94574,1983,POPE CANYON,7/10/83,,1682.2001953125,
94574,1983,POPE,8/28/83,,226.126663208007,
94574,2000,BERRYESSA,6/13/00,,4859.85791015625,
94574,2003,SILVERADO,10/29/03,10/30/03,69.3224182128906,
94574,2006,SAGE,7/27/06,7/27/06,2.57998442649841,
94574,2008,DEER,10/10/08,10/12/08,233.102081298828,
94574,2015,GARAGE,6/9/15,6/10/15,27.7186908721923,
94574,2017,CANYON,8/11/17,10/12/17,114.116813659667,
94574,2017,NUNS,10/8/17,10/31/17,55798.19140625,
94574,2017,ATLAS,10/8/17,11/1/17,51624.65625,
94586,1958,OVERACKER,7/6/58,,288.859741210937,
94586,1966,LA COSTA,8/18/66,,1278.201171875,
94586,1968,LA COSTA,6/29/68,,571.266723632812,
94586,2005,KOOPMAN,7/26/05,7/26/05,395.246185302734,
94588,1965,WINDY POINT,9/16/65,,520.996948242187,
94588,1970,TASSAJARA,7/2/70,,448.502624511718,
94588,1981,BLACKHAWK,7/14/81,,2361.28857421875,
94589,1961,M. WATSON,9/2/61,,1831.84130859375,
94589,1973,AZEVEDO #2,9/8/73,,615.700256347656,
94591,1983,CLEEK,8/7/83,,219.61831665039,
94591,2006,SKY VALLEY,6/30/06,7/1/06,226.229827880859,
94591,2017,TOLL,6/22/17,6/22/17,43.8030242919921,
94596,1961,PARKER,7/18/61,,224.43650817871,
94599,1981,ATLAS PEAK,6/22/81,,33606.375,
94599,2006,NAPA,9/22/06,9/24/06,377.331115722656,
94611,1991,TUNNEL,10/22/91,,1622.75537109375,
94618,1991,TUNNEL,10/22/91,,1622.75537109375,
94705,1991,TUNNEL,10/22/91,,1622.75537109375,
94901,1968,MARGARITA DRIVE,7/6/68,,69.1232147216796,
94901,1975,SAN RAFAEL ASSIST,6/17/75,,43.3897171020507,
94901,1976,SORICH PARK,6/14/76,,284.836730957031,
94901,2000,SAN RAFAEL HILL,7/23/00,,8.03000450134277,
94901,2001,SAN RAFAEL HILL,6/4/01,,9.79753494262695,
94901,2001,CHINACAMP,6/5/01,,17.4687614440917,
94903,1968,MARINWOOD,7/19/68,,89.8799667358398,
94903,1973,MT. TENAYA CT.,7/14/73,,82.1494674682617,
94903,1974,MARINWOOD,7/21/74,,423.156433105468,
94903,1975,GRADY,6/17/75,,152.942169189453,
94903,1975,CAT CREEK,7/24/75,,184.970184326171,
94903,1976,SORICH PARK,6/14/76,,284.836730957031,
94903,1978,MT. MUIR CT.,7/3/78,,112.553962707519,
94903,1980,FREDRICK,8/2/80,,122.487815856933,
94903,1981,VOGELSANE,10/16/81,,178.919357299804,
94903,1982,JUVENILE HALL,9/29/82,,115.036933898925,
94903,1984,WHITES HILL,8/18/84,,410.500427246093,
94903,1987,BIG ROCK,7/3/87,,406.815826416015,
94903,1987,RUBICON,8/16/87,,69.0786209106445,
94903,1988,RUBICON 1,5/21/88,,57.5293655395507,
94903,1988,IDLEBERRY,7/3/88,,110.893997192382,
94903,1988,RUBICON,10/9/88,,207.160598754882,
94903,1990,LUIZ,10/9/90,,89.0964965820312,
94903,1990,MULBERRY,10/9/90,,65.5992279052734,
94903,2000,ELVIA,7/22/00,,4.69611120223999,
94920,2008,ANGEL ISLAND FIRE,10/13/08,10/14/08,302.990905761718,
94920,2012,RING MOUNTAIN,6/14/12,6/14/12,13.643985748291,
94923,1961,ROBERTSON,9/3/61,,2208.27001953125,
94923,1965,P.G.& E.#7,9/17/65,,1839.54711914062,
94924,1982,COAST,8/22/82,,121.901176452636,
94924,2008,MESA WATERTANK,7/24/08,7/24/08,1.88067150115966,
94924,2008,BOLIANS COAST GUARD,7/28/08,,4.64940929412841,
94924,2015,POPLAR,5/10/15,5/10/15,3.55477714538574,
94930,1969,WHITES HILL SCHOOL,6/24/69,,61.6879768371582,
94930,1970,ALPINE DAM,7/18/70,,110.957389831542,
94930,1973,TAMARANCHO,6/9/73,,202.417236328125,
94930,1982,OAK MANOR,7/15/82,,70.3017883300781,
94930,1984,WHITES HILL,8/18/84,,410.500427246093,
94930,1985,WHITES HILL 2,8/7/85,,56.4372100830078,
94930,1987,CASCADE,8/15/87,,59.851333618164,
94930,2000,RIDGECREST,8/4/00,,8.21387100219726,
94931,2012,STONY,10/1/12,10/2/12,5.72855520248413,
94937,1995,VISION,10/3/95,,11794.365234375,
94937,2016,PELICAN,7/7/16,7/7/16,0.498426109552383,
94937,2017,VISION,7/10/17,7/11/17,0.414853036403656,
94938,1970,JEWELL RANCH,6/28/70,,75.6821670532226,
94938,1984,DEVILS GULCH,9/8/84,,67.4486999511718,
94941,1929,MILL VALLEY,7/2/29,,864.142456054687,
94941,1966,MARINCELLO,10/16/66,,567.707885742187,
94941,1968,TAM VALLEY,6/29/68,,66.8776702880859,
94941,1984,TROJAN POINT,6/17/84,,226.097442626953,
94941,2004,TAM,5/9/04,5/18/04,11.7913608551025,
94945,1981,OLYMPALI,6/17/81,,211.978607177734,
94946,1969,HILL RANCH,9/9/69,,73.3553009033203,
94946,1976,BLACK MOUNTAIN,6/8/76,,107.000480651855,
94946,1981,BRONCO,8/14/81,,45.2488746643066,
94946,1984,WHITES HILL,8/18/84,,410.500427246093,
94946,1986,DEXTER #2,7/6/86,,74.1005706787109,
94946,1986,BLACK MOUNTAIN,7/26/86,,67.2002716064453,
94946,1987,BIG ROCK,7/3/87,,406.815826416015,
94946,1990,LA FRANCHI,9/19/90,,394.952758789062,
94946,1990,ISLAND,10/1/90,,48.4955253601074,
94946,1999,NACASIO,8/28/99,,55.7983016967773,
94946,2000,LA FRANCHI,6/21/00,,9.13472270965576,
94946,2001,NICASIO,6/7/01,,1.29395139217376,
94946,2016,PT REYES,7/15/16,7/15/16,0.696008741855621,
94947,1969,HILL RANCH,9/9/69,,73.3553009033203,
94947,1997,CENTER,10/6/97,,98.9487762451171,
94949,1975,GRADY,6/17/75,,152.942169189453,
94949,1975,CAT CREEK,7/24/75,,184.970184326171,
94949,1987,BIG ROCK,7/3/87,,406.815826416015,
94949,1988,RUBICON,10/9/88,,207.160598754882,
94950,1970,JEWELL RANCH,6/28/70,,75.6821670532226,
94950,2013,SHORELINE,8/30/13,8/30/13,2.53996157646179,
94950,2017,DRAKE 2,9/21/17,9/21/17,8.26629447937011,
94951,1965,P.G.& E.#5,9/17/65,,3250.37109375,
94951,2007,GRADE 2,7/11/07,7/11/07,59.8039016723632,
94952,1963,LANZI,8/31/63,,376.930206298828,
94952,1965,ANDERSON,9/17/65,,4954.2412109375,
94952,1966,LES CORDA RANCH,6/1/66,,587.7685546875,
94952,1968,D STREET,7/16/68,,62.7568664550781,
94952,1969,S AND T RANCH,9/30/69,,209.597915649414,
94952,1981,OLYMPALI,6/17/81,,211.978607177734,
94952,1982,ALEXANDER,10/10/82,,79.6780319213867,
94952,1983,LES,10/23/83,,57.4624214172363,
94952,1991,CARMODY,9/11/91,,54.1936416625976,
94952,2001,REDHILL,7/18/01,,19.2483177185058,
94952,2004,DOLCINI,9/7/04,9/9/04,364.553955078125,
94952,2012,ANTONIO,8/8/12,8/8/12,95.1742095947265,
94952,2012,MARTINONI,8/21/12,8/21/12,29.5516891479492,
94952,2017,SPALLETTA,7/12/17,7/12/17,28.7030544281005,
94952,2017,BODEGA,8/27/17,8/28/17,17.7683391571044,
